Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
dic-18;Mujer;San Blas;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;9310;Ayudantes de cocina
dic-18;Hombre;Otro Municipio;Menor de 25 años;Española;8432;Conductores asalariados de camiones;;;;
dic-18;Hombre;Carabanchel;Entre 26 y 35 años;Extracomunitaria;4111;Empleados de contabilidad;2322;Profesores de enseñanza no reglada de idiomas;2624;Especialistas en políticas y servicios de personal y afines
dic-18;Hombre;Hortaleza;Menor de 25 años;Española;2622;Especialistas en administración de política de empresas;3613;Asistentes de dirección y administrativos;3739;Otros técnicos y profesionales de apoyo de actividades culturales y artísticas
dic-18;Mujer;Arganzuela;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5492;Promotores de venta
dic-18;Mujer;Chamartín;Entre 46 y 55 años;Española;2311;Profesores de educación especial;3613;Asistentes de dirección y administrativos;3723;Instructores de actividades deportivas
dic-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5500;Cajeros y taquilleros (excepto bancos)
dic-18;Mujer;Vicálvaro;Menor de 25 años;Española;5811;Peluqueros;;;;
dic-18;Hombre;Carabanchel;Entre 46 y 55 años;Española;4424;Teleoperadores;8412;Conductores asalariados de automóviles, taxis y furgonetas;9811;Peones del transporte de mercancías y descargadores
dic-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
dic-18;Mujer;Otro Municipio;Menor de 25 años;Española;2923;Filólogos, intérpretes y traductores;;;;
dic-18;Hombre;Centro;Entre 26 y 35 años;Española;2484;Diseñadores gráficos y multimedia;2484;Diseñadores gráficos y multimedia;2484;Diseñadores gráficos y multimedia
dic-18;Mujer;Vicálvaro;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9820;Reponedores;5500;Cajeros y taquilleros (excepto bancos)
dic-18;Hombre;Latina;Entre 46 y 55 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;5833;Conserjes de edificios;9431;Ordenanzas
dic-18;Mujer;Villa De Vallecas;Entre 26 y 35 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;5721;Cuidadores de niños en guarderías y centros educativos;9820;Reponedores
dic-18;Mujer;Arganzuela;Entre 56 y 65 años;Española;4412;Recepcionistas (excepto de hoteles);4424;Teleoperadores;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Hombre;Otro Municipio;Entre 36 y 45 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;9811;Peones del transporte de mercancías y descargadores;;
dic-18;Mujer;Latina;Entre 56 y 65 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;;
dic-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;4412;Recepcionistas (excepto de hoteles);2621;Analistas de gestión y organización;3613;Asistentes de dirección y administrativos
dic-18;Hombre;Otro Municipio;Menor de 25 años;Extracomunitaria;5500;Cajeros y taquilleros (excepto bancos);;;;
dic-18;Mujer;Otro Municipio;Entre 26 y 35 años;Española;2252;Técnicos en educación infantil;2251;Maestros de educación infantil;;
dic-18;Hombre;Puente De Vallecas;Entre 56 y 65 años;Española;5833;Conserjes de edificios;7221;Fontaneros;7191;Mantenedores de edificios
dic-18;Hombre;Vicálvaro;Entre 46 y 55 años;Española;7401;Mecánicos y ajustadores de vehículos de motor;9811;Peones del transporte de mercancías y descargadores;7121;Albañiles
dic-18;Mujer;Chamberí;Entre 36 y 45 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5710;Trabajadores de los cuidados personales a domicilio;;
dic-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores
dic-18;Mujer;Usera;Menor de 25 años;Española;5811;Peluqueros;5220;Vendedores en tiendas y almacenes;;
dic-18;Hombre;Latina;Menor de 25 años;Española;5120;Camareros asalariados;9820;Reponedores;;
dic-18;Mujer;Villaverde;Entre 46 y 55 años;Española;4111;Empleados de contabilidad;2599;Profesionales del derecho no clasificados bajo otros epígrafes;4121;Empleados de control de abastecimientos e inventario
dic-18;Mujer;Ciudad Lineal;Entre 26 y 35 años;Extracomunitaria;9100;Empleados domésticos;5722;Cuidadores de niños en domicilios;5710;Trabajadores de los cuidados personales a domicilio
dic-18;Hombre;Otro Municipio;Entre 56 y 65 años;Española;8331;Operadores de maquinaria de movimientos de tierras y equipos similares;5220;Vendedores en tiendas y almacenes;5833;Conserjes de edificios
dic-18;Hombre;Villaverde;Entre 46 y 55 años;Española;3510;Agentes y representantes comerciales;8420;Conductores de autobuses y tranvías;8412;Conductores asalariados de automóviles, taxis y furgonetas
dic-18;Hombre;Latina;Entre 46 y 55 años;Española;2625;Especialistas en formación de personal;2723;Analistas de redes informáticas;;
dic-18;Mujer;Villaverde;Entre 36 y 45 años;Española;5120;Camareros asalariados;5120;Camareros asalariados;5120;Camareros asalariados
dic-18;Hombre;Moncloa-aravaca;Menor de 25 años;Española;2923;Filólogos, intérpretes y traductores;2322;Profesores de enseñanza no reglada de idiomas;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
dic-18;Mujer;Retiro;Entre 26 y 35 años;Española;2651;Profesionales de la publicidad y la comercialización;3532;Organizadores de conferencias y eventos;3522;Agentes de compras
dic-18;Mujer;Puente De Vallecas;Entre 56 y 65 años;Española;5721;Cuidadores de niños en guarderías y centros educativos;9310;Ayudantes de cocina;9820;Reponedores
dic-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;4424;Teleoperadores;2651;Profesionales de la publicidad y la comercialización
dic-18;Mujer;Villaverde;Entre 46 y 55 años;Extracomunitaria;4442;Empleados de venta de apuestas;4411;Empleados de información al usuario;4210;Empleados de bibliotecas y archivos
dic-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Comunitaria;9100;Empleados domésticos;9700;Peones de las industrias manufactureras;9310;Ayudantes de cocina
dic-18;Mujer;Otro Municipio;Entre 36 y 45 años;Extracomunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina
dic-18;Hombre;Salamanca;Entre 46 y 55 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;5710;Trabajadores de los cuidados personales a domicilio;8121;Operadores en instalaciones para la obtención y transformación de metales
dic-18;Mujer;Chamartín;Entre 46 y 55 años;Española;5721;Cuidadores de niños en guarderías y centros educativos;4424;Teleoperadores;5500;Cajeros y taquilleros (excepto bancos)
dic-18;Mujer;Tetuán;Entre 56 y 65 años;Española;9320;Preparadores de comidas rápidas;5120;Camareros asalariados;;
dic-18;Mujer;Arganzuela;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos
dic-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;4412;Recepcionistas (excepto de hoteles);5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes;5833;Conserjes de edificios
dic-18;Mujer;Villaverde;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos;;
dic-18;Mujer;Vicálvaro;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);4412;Recepcionistas (excepto de hoteles)
dic-18;Mujer;San Blas;Entre 56 y 65 años;Española;4412;Recepcionistas (excepto de hoteles);5721;Cuidadores de niños en guarderías y centros educativos;5833;Conserjes de edificios
dic-18;Mujer;Villa De Vallecas;Entre 26 y 35 años;Española;5722;Cuidadores de niños en domicilios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5721;Cuidadores de niños en guarderías y centros educativos
dic-18;Hombre;Villa De Vallecas;Entre 56 y 65 años;Española;5120;Camareros asalariados;5120;Camareros asalariados;3532;Organizadores de conferencias y eventos
dic-18;Mujer;Vicálvaro;Entre 46 y 55 años;Española;3811;Técnicos en operaciones de sistemas informáticos;3812;Técnicos en asistencia al usuario de tecnologías de la información;3820;Programadores informáticos
dic-18;Mujer;Otro Municipio;Entre 36 y 45 años;Extracomunitaria;5120;Camareros asalariados;9100;Empleados domésticos;5500;Cajeros y taquilleros (excepto bancos)
dic-18;Mujer;Ciudad Lineal;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
dic-18;Hombre;Tetuán;Entre 36 y 45 años;Española;9811;Peones del transporte de mercancías y descargadores;7199;Otros trabajadores de las obras estructurales de construcción no clasificados bajo otros epígrafes;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
dic-18;Mujer;Puente De Vallecas;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5721;Cuidadores de niños en guarderías y centros educativos;5833;Conserjes de edificios
dic-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;4424;Teleoperadores;5220;Vendedores en tiendas y almacenes;8170;Operadores de máquinas de lavandería y tintorería
dic-18;Mujer;Retiro;Entre 36 y 45 años;Comunitaria;5220;Vendedores en tiendas y almacenes;2431;Ingenieros industriales y de producción;2230;Profesores de enseñanza secundaria (excepto materias específicas de formación profesional)
dic-18;Mujer;Villaverde;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina
dic-18;Hombre;Carabanchel;Entre 56 y 65 años;Comunitaria;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;2621;Analistas de gestión y organización;;
dic-18;Hombre;Vicálvaro;Menor de 25 años;Española;9820;Reponedores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9811;Peones del transporte de mercancías y descargadores
dic-18;Mujer;Usera;Entre 36 y 45 años;Española;3713;Profesionales de apoyo al trabajo y a la educación social;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;2923;Filólogos, intérpretes y traductores
dic-18;Mujer;San Blas;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;2711;Analistas de sistemas;4123;Empleados de logística y transporte de pasajeros y mercancías
dic-18;Hombre;Moncloa-aravaca;Entre 46 y 55 años;Española;5120;Camareros asalariados;9310;Ayudantes de cocina;5833;Conserjes de edificios
dic-18;Hombre;Latina;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes;;
dic-18;Hombre;Usera;Entre 46 y 55 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;8412;Conductores asalariados de automóviles, taxis y furgonetas;9820;Reponedores
dic-18;Mujer;Chamartín;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;3510;Agentes y representantes comerciales;;
dic-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;5710;Trabajadores de los cuidados personales a domicilio
dic-18;Mujer;Latina;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos;2922;Periodistas
dic-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;5500;Cajeros y taquilleros (excepto bancos)
dic-18;Mujer;Villa De Vallecas;Entre 46 y 55 años;Española;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;5833;Conserjes de edificios;7894;Fumigadores y otros controladores de plagas y malas hierbas
dic-18;Mujer;Hortaleza;Entre 46 y 55 años;Española;3733;Técnicos en galerías de arte, museos y bibliotecas;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;2210;Profesores de universidades y otra enseñanza superior (excepto formación profesional)
dic-18;Mujer;Latina;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;5110;Cocineros asalariados
dic-18;Mujer;Villaverde;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;;;;
dic-18;Mujer;Tetuán;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);3613;Asistentes de dirección y administrativos
dic-18;Mujer;Chamartín;Entre 26 y 35 años;Española;2824;Profesionales del trabajo y la educación social;2824;Profesionales del trabajo y la educación social;3713;Profesionales de apoyo al trabajo y a la educación social
dic-18;Mujer;San Blas;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;9310;Ayudantes de cocina
dic-18;Mujer;Retiro;Entre 26 y 35 años;Española;3532;Organizadores de conferencias y eventos;2652;Profesionales de relaciones públicas;2934;Directores de cine, de teatro y afines
dic-18;Hombre;Vicálvaro;Menor de 25 años;Española;9820;Reponedores;9811;Peones del transporte de mercancías y descargadores;5120;Camareros asalariados
dic-18;Mujer;Latina;Entre 26 y 35 años;Española;5721;Cuidadores de niños en guarderías y centros educativos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes
dic-18;Mujer;Carabanchel;Entre 26 y 35 años;Española;5420;Operadores de telemarketing;9820;Reponedores;4411;Empleados de información al usuario
dic-18;Mujer;Carabanchel;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4301;Grabadores de datos;5220;Vendedores en tiendas y almacenes
dic-18;Mujer;Otro Municipio;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5420;Operadores de telemarketing;4424;Teleoperadores
dic-18;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;;;;
dic-18;Mujer;San Blas;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5500;Cajeros y taquilleros (excepto bancos);4210;Empleados de bibliotecas y archivos
dic-18;Hombre;Chamberí;Entre 36 y 45 años;Española;9310;Ayudantes de cocina;9602;Peones de la construcción de edificios;5220;Vendedores en tiendas y almacenes
dic-18;Hombre;Puente De Vallecas;Entre 46 y 55 años;Extracomunitaria;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9811;Peones del transporte de mercancías y descargadores
dic-18;Mujer;Moratalaz;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;7833;Cortadores de tejidos, cuero, piel y otros materiales;7832;Patronistas para productos en textil y piel
dic-18;Mujer;Centro;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);4412;Recepcionistas (excepto de hoteles)
dic-18;Hombre;Carabanchel;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
dic-18;Mujer;Ciudad Lineal;Entre 26 y 35 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;;
dic-18;Mujer;Retiro;Entre 46 y 55 años;Española;2159;Profesionales de la salud no clasificados bajo otros epígrafes;;;;
dic-18;Mujer;Villaverde;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3713;Profesionales de apoyo al trabajo y a la educación social;3613;Asistentes de dirección y administrativos
dic-18;Hombre;Otro Municipio;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4111;Empleados de contabilidad;2484;Diseñadores gráficos y multimedia
dic-18;Mujer;Barajas;Entre 56 y 65 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos
dic-18;Mujer;Arganzuela;Entre 36 y 45 años;Española;3739;Otros técnicos y profesionales de apoyo de actividades culturales y artísticas;2625;Especialistas en formación de personal;;
dic-18;Hombre;Arganzuela;Menor de 25 años;Española;9820;Reponedores;5220;Vendedores en tiendas y almacenes;9700;Peones de las industrias manufactureras
dic-18;Mujer;Retiro;Entre 46 y 55 años;Española;3723;Instructores de actividades deportivas;;;;
dic-18;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;;
dic-18;Mujer;Ciudad Lineal;Entre 36 y 45 años;Extracomunitaria;5722;Cuidadores de niños en domicilios;5710;Trabajadores de los cuidados personales a domicilio;5500;Cajeros y taquilleros (excepto bancos)
dic-18;Mujer;Retiro;Entre 46 y 55 años;Extracomunitaria;9310;Ayudantes de cocina;5722;Cuidadores de niños en domicilios;9310;Ayudantes de cocina
dic-18;Mujer;Salamanca;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);4210;Empleados de bibliotecas y archivos
dic-18;Mujer;Otro Municipio;Entre 26 y 35 años;Extracomunitaria;4422;Recepcionistas de hoteles;5220;Vendedores en tiendas y almacenes;9100;Empleados domésticos
dic-18;Mujer;Latina;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;;
dic-18;Mujer;Fuencarral-el Pardo;Entre 36 y 45 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;;;;
dic-18;Mujer;Arganzuela;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos)
dic-18;Mujer;San Blas;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;;
dic-18;Hombre;Vicálvaro;Entre 46 y 55 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;8333;Operadores de carretillas elevadoras;9443;Barrenderos y afines
dic-18;Mujer;Salamanca;Entre 26 y 35 años;Española;2922;Periodistas;2652;Profesionales de relaciones públicas;2934;Directores de cine, de teatro y afines
dic-18;Mujer;Latina;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
dic-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio
dic-18;Mujer;San Blas;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;2611;Especialistas en contabilidad
dic-18;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;9310;Ayudantes de cocina;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
dic-18;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;4424;Teleoperadores;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados
dic-18;Mujer;Latina;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;4210;Empleados de bibliotecas y archivos
dic-18;Mujer;Centro;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio
dic-18;Hombre;Villaverde;Entre 36 y 45 años;Extracomunitaria;2432;Ingenieros en construcción y obra civil;;;;
dic-18;Mujer;Otro Municipio;Entre 36 y 45 años;Extracomunitaria;9310;Ayudantes de cocina;9700;Peones de las industrias manufactureras;9310;Ayudantes de cocina
dic-18;Mujer;Carabanchel;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
dic-18;Mujer;San Blas;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;3723;Instructores de actividades deportivas;4112;Empleados de control de personal y nóminas
dic-18;Mujer;Villaverde;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);4412;Recepcionistas (excepto de hoteles)
dic-18;Mujer;Retiro;Entre 56 y 65 años;Española;4210;Empleados de bibliotecas y archivos;5220;Vendedores en tiendas y almacenes;4424;Teleoperadores
dic-18;Mujer;Chamberí;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;5622;Técnicos de emergencias sanitarias
dic-18;Mujer;Villa De Vallecas;Entre 26 y 35 años;Española;2821;Sociólogos, geógrafos, antropólogos, arqueólogos y afines;3713;Profesionales de apoyo al trabajo y a la educación social;2651;Profesionales de la publicidad y la comercialización
dic-18;Mujer;Tetuán;Entre 36 y 45 años;Española;3715;Animadores comunitarios;2252;Técnicos en educación infantil;3713;Profesionales de apoyo al trabajo y a la educación social
dic-18;Mujer;Centro;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles)
dic-18;Mujer;Chamartín;Entre 56 y 65 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Mujer;Villa De Vallecas;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles)
dic-18;Mujer;Tetuán;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Mujer;Vicálvaro;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;2484;Diseñadores gráficos y multimedia
dic-18;Mujer;Latina;Entre 36 y 45 años;Española;4424;Teleoperadores;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Mujer;Fuencarral-el Pardo;Entre 26 y 35 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;5722;Cuidadores de niños en domicilios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
dic-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
dic-18;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;4423;Telefonistas
dic-18;Mujer;San Blas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4112;Empleados de control de personal y nóminas;4111;Empleados de contabilidad
dic-18;Mujer;Moncloa-aravaca;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Mujer;Vicálvaro;Entre 26 y 35 años;Española;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
dic-18;Mujer;Moratalaz;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos
dic-18;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos
dic-18;Hombre;Hortaleza;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9811;Peones del transporte de mercancías y descargadores;4301;Grabadores de datos
dic-18;Mujer;Fuencarral-el Pardo;Entre 56 y 65 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Mujer;Tetuán;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos
dic-18;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;;
dic-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Mujer;Retiro;Entre 56 y 65 años;Española;2121;Enfermeros no especializados;;;;
dic-18;Mujer;Carabanchel;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4424;Teleoperadores;3613;Asistentes de dirección y administrativos
dic-18;Mujer;San Blas;Entre 56 y 65 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;;
dic-18;Mujer;San Blas;Entre 26 y 35 años;Española;2121;Enfermeros no especializados;;;;
dic-18;Hombre;Fuencarral-el Pardo;Entre 56 y 65 años;Española;2823;Psicólogos;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;;
dic-18;Mujer;Hortaleza;Entre 56 y 65 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;;
dic-18;Mujer;Otro Municipio;Entre 36 y 45 años;Española;2121;Enfermeros no especializados;;;;
dic-18;Mujer;Arganzuela;Entre 36 y 45 años;Española;2823;Psicólogos;;;;
